[0.000000] (-) TimerEvent: {}
[0.000136] (nashbot) JobQueued: {'identifier': 'nashbot', 'dependencies': OrderedDict()}
[0.044349] (nashbot) StdoutLine: {'line': b'-- Up-to-date: /home/param/nash_ws/install/nashbot/share/nashbot/description/link_arm1_bearing.part\n'}
[0.044373] (nashbot) StdoutLine: {'line': b'-- Up-to-date: /home/param/nash_ws/install/nashbot/share/nashbot/description/link_wrist_mid.part\n'}
[0.044397] (nashbot) StdoutLine: {'line': b'-- Up-to-date: /home/param/nash_ws/install/nashbot/share/nashbot/description/link_arm1_top_mount.stl\n'}
[0.044419] (nashbot) StdoutLine: {'line': b'-- Up-to-date: /home/param/nash_ws/install/nashbot/share/nashbot/description/link_arm1_base.stl\n'}
[0.044444] (nashbot) StdoutLine: {'line': b'-- Up-to-date: /home/param/nash_ws/install/nashbot/share/nashbot/description/link_arm_wrist2.part\n'}
[0.044466] (nashbot) StdoutLine: {'line': b'-- Up-to-date: /home/param/nash_ws/install/nashbot/share/nashbot/description/link_arm_wrist2.stl\n'}
[0.044490] (nashbot) StdoutLine: {'line': b'-- Up-to-date: /home/param/nash_ws/install/nashbot/share/nashbot/description/link_wrist_mid.stl\n'}
[0.044512] (nashbot) StdoutLine: {'line': b'-- Up-to-date: /home/param/nash_ws/install/nashbot/share/nashbot/description/link_arm1.stl\n'}
[0.044534] (nashbot) StdoutLine: {'line': b'-- Up-to-date: /home/param/nash_ws/install/nashbot/share/nashbot/description/link_arm4.part\n'}
[0.044560] (nashbot) StdoutLine: {'line': b'-- Up-to-date: /home/param/nash_ws/install/nashbot/share/nashbot/description/t_2-4_wheel.stl\n'}
[0.044583] (nashbot) StdoutLine: {'line': b'-- Up-to-date: /home/param/nash_ws/install/nashbot/share/nashbot/description/link_arm_mount_base.stl\n'}
[0.044604] (nashbot) StdoutLine: {'line': b'-- Up-to-date: /home/param/nash_ws/install/nashbot/share/nashbot/description/robot.urdf\n'}
[0.044626] (nashbot) StdoutLine: {'line': b'-- Up-to-date: /home/param/nash_ws/install/nashbot/share/nashbot/description/t_2-5_tire.part\n'}
[0.044646] (nashbot) StdoutLine: {'line': b'-- Up-to-date: /home/param/nash_ws/install/nashbot/share/nashbot/description/t_2-3_bracket.part\n'}
[0.044667] (nashbot) StdoutLine: {'line': b'-- Up-to-date: /home/param/nash_ws/install/nashbot/share/nashbot/description/link_arm1_top_mount.part\n'}
[0.044688] (nashbot) StdoutLine: {'line': b'-- Up-to-date: /home/param/nash_ws/install/nashbot/share/nashbot/description/link_lidar_pole_mount.part\n'}
[0.044709] (nashbot) StdoutLine: {'line': b'-- Up-to-date: /home/param/nash_ws/install/nashbot/share/nashbot/description/t_2-5_tire.stl\n'}
[0.044729] (nashbot) StdoutLine: {'line': b'-- Up-to-date: /home/param/nash_ws/install/nashbot/share/nashbot/description/link_camera_servo1.stl\n'}
[0.044750] (nashbot) StdoutLine: {'line': b'-- Up-to-date: /home/param/nash_ws/install/nashbot/share/nashbot/description/link_wrist_end.part\n'}
[0.044774] (nashbot) StdoutLine: {'line': b'-- Up-to-date: /home/param/nash_ws/install/nashbot/share/nashbot/description/link_arm2.stl\n'}
[0.044794] (nashbot) StdoutLine: {'line': b'-- Up-to-date: /home/param/nash_ws/install/nashbot/share/nashbot/description/link_lidar_pole_mount.stl\n'}
[0.044815] (nashbot) StdoutLine: {'line': b'-- Up-to-date: /home/param/nash_ws/install/nashbot/share/nashbot/description/t_2-6_pin.part\n'}
[0.044838] (nashbot) StdoutLine: {'line': b'-- Up-to-date: /home/param/nash_ws/install/nashbot/share/nashbot/description/link_base.part\n'}
[0.044858] (nashbot) StdoutLine: {'line': b'-- Up-to-date: /home/param/nash_ws/install/nashbot/share/nashbot/description/link_camera_pole.part\n'}
[0.044879] (nashbot) StdoutLine: {'line': b'-- Up-to-date: /home/param/nash_ws/install/nashbot/share/nashbot/description/config.json\n'}
[0.044899] (nashbot) StdoutLine: {'line': b'-- Up-to-date: /home/param/nash_ws/install/nashbot/share/nashbot/description/link_camera.part\n'}
[0.044919] (nashbot) StdoutLine: {'line': b'-- Up-to-date: /home/param/nash_ws/install/nashbot/share/nashbot/description/link_arm1.part\n'}
[0.044941] (nashbot) StdoutLine: {'line': b'-- Up-to-date: /home/param/nash_ws/install/nashbot/share/nashbot/description/link_wrist_base_bearing.part\n'}
[0.044963] (nashbot) StdoutLine: {'line': b'-- Up-to-date: /home/param/nash_ws/install/nashbot/share/nashbot/description/link_wheels.stl\n'}
[0.044983] (nashbot) StdoutLine: {'line': b'-- Up-to-date: /home/param/nash_ws/install/nashbot/share/nashbot/description/link_lidar.stl\n'}
[0.045004] (nashbot) StdoutLine: {'line': b'-- Up-to-date: /home/param/nash_ws/install/nashbot/share/nashbot/description/link_armlast.part\n'}
[0.045023] (nashbot) StdoutLine: {'line': b'-- Up-to-date: /home/param/nash_ws/install/nashbot/share/nashbot/description/link_camera_servo2.part\n'}
[0.045048] (nashbot) StdoutLine: {'line': b'-- Up-to-date: /home/param/nash_ws/install/nashbot/share/nashbot/description/link_lead_screw.part\n'}
[0.045069] (nashbot) StdoutLine: {'line': b'-- Up-to-date: /home/param/nash_ws/install/nashbot/share/nashbot/description/link_arm2.part\n'}
[0.045091] (nashbot) StdoutLine: {'line': b'-- Up-to-date: /home/param/nash_ws/install/nashbot/share/nashbot/description/link_camera_servo1.part\n'}
[0.045113] (nashbot) StdoutLine: {'line': b'-- Up-to-date: /home/param/nash_ws/install/nashbot/share/nashbot/description/link_wrist_base.part\n'}
[0.045135] (nashbot) StdoutLine: {'line': b'-- Up-to-date: /home/param/nash_ws/install/nashbot/share/nashbot/description/link_arm_mount_base.part\n'}
[0.045172] (nashbot) StdoutLine: {'line': b'-- Up-to-date: /home/param/nash_ws/install/nashbot/share/nashbot/description/link_arm1_base.part\n'}
[0.045194] (nashbot) StdoutLine: {'line': b'-- Up-to-date: /home/param/nash_ws/install/nashbot/share/nashbot/description/link_armlast.stl\n'}
[0.045216] (nashbot) StdoutLine: {'line': b'-- Up-to-date: /home/param/nash_ws/install/nashbot/share/nashbot/description/link_lead_screw.stl\n'}
[0.045238] (nashbot) StdoutLine: {'line': b'-- Up-to-date: /home/param/nash_ws/install/nashbot/share/nashbot/description/link_camera_servo2.stl\n'}
[0.045293] (nashbot) StdoutLine: {'line': b'-- Up-to-date: /home/param/nash_ws/install/nashbot/share/nashbot/description/link_armlast2.stl\n'}
[0.045317] (nashbot) StdoutLine: {'line': b'-- Up-to-date: /home/param/nash_ws/install/nashbot/share/nashbot/description/link_arm1_bearing.stl\n'}
[0.045340] (nashbot) StdoutLine: {'line': b'-- Up-to-date: /home/param/nash_ws/install/nashbot/share/nashbot/description/link_base.stl\n'}
[0.045364] (nashbot) StdoutLine: {'line': b'-- Up-to-date: /home/param/nash_ws/install/nashbot/share/nashbot/description/t_2-3_bracket.stl\n'}
[0.045387] (nashbot) StdoutLine: {'line': b'-- Up-to-date: /home/param/nash_ws/install/nashbot/share/nashbot/description/link_armlast2.part\n'}
[0.045410] (nashbot) StdoutLine: {'line': b'-- Up-to-date: /home/param/nash_ws/install/nashbot/share/nashbot/description/link_lidar_base_mount.stl\n'}
[0.045433] (nashbot) StdoutLine: {'line': b'-- Up-to-date: /home/param/nash_ws/install/nashbot/share/nashbot/description/t_2-2_mouting_plate.part\n'}
[0.045455] (nashbot) StdoutLine: {'line': b'-- Up-to-date: /home/param/nash_ws/install/nashbot/share/nashbot/description/link_camera_pole.stl\n'}
[0.045477] (nashbot) StdoutLine: {'line': b'-- Up-to-date: /home/param/nash_ws/install/nashbot/share/nashbot/description/link_arm3.part\n'}
[0.045499] (nashbot) StdoutLine: {'line': b'-- Up-to-date: /home/param/nash_ws/install/nashbot/share/nashbot/description/link_wheels.part\n'}
[0.045521] (nashbot) StdoutLine: {'line': b'-- Up-to-date: /home/param/nash_ws/install/nashbot/share/nashbot/description/t_2-4_wheel.part\n'}
[0.045543] (nashbot) StdoutLine: {'line': b'-- Up-to-date: /home/param/nash_ws/install/nashbot/share/nashbot/description/t_2-6_pin.stl\n'}
[0.045566] (nashbot) StdoutLine: {'line': b'-- Up-to-date: /home/param/nash_ws/install/nashbot/share/nashbot/description/link_wrist_base.stl\n'}
[0.045588] (nashbot) StdoutLine: {'line': b'-- Up-to-date: /home/param/nash_ws/install/nashbot/share/nashbot/description/link_lidar.part\n'}
[0.045610] (nashbot) StdoutLine: {'line': b'-- Up-to-date: /home/param/nash_ws/install/nashbot/share/nashbot/description/link_arm4.stl\n'}
[0.045633] (nashbot) StdoutLine: {'line': b'-- Up-to-date: /home/param/nash_ws/install/nashbot/share/nashbot/description/link_lidar_base_mount.part\n'}
[0.045656] (nashbot) StdoutLine: {'line': b'-- Up-to-date: /home/param/nash_ws/install/nashbot/share/nashbot/description/link_arm3.stl\n'}
[0.045677] (nashbot) StdoutLine: {'line': b'-- Up-to-date: /home/param/nash_ws/install/nashbot/share/nashbot/description/link_camera.stl\n'}
[0.045699] (nashbot) StdoutLine: {'line': b'-- Up-to-date: /home/param/nash_ws/install/nashbot/share/nashbot/description/link_wrist_base_bearing.stl\n'}
[0.045721] (nashbot) StdoutLine: {'line': b'-- Up-to-date: /home/param/nash_ws/install/nashbot/share/nashbot/description/link_wrist_end.stl\n'}
[0.045743] (nashbot) StdoutLine: {'line': b'-- Up-to-date: /home/param/nash_ws/install/nashbot/share/nashbot/launch\n'}
[0.045766] (nashbot) StdoutLine: {'line': b'-- Installing: /home/param/nash_ws/install/nashbot/share/nashbot/launch/l1.py\n'}
[0.045789] (nashbot) StdoutLine: {'line': b'-- Up-to-date: /home/param/nash_ws/install/nashbot/share/nashbot/src\n'}
[0.045811] (nashbot) StdoutLine: {'line': b'-- Up-to-date: /home/param/nash_ws/install/nashbot/share/ament_index/resource_index/package_run_dependencies/nashbot\n'}
[0.045833] (nashbot) StdoutLine: {'line': b'-- Up-to-date: /home/param/nash_ws/install/nashbot/share/ament_index/resource_index/parent_prefix_path/nashbot\n'}
[0.045858] (nashbot) StdoutLine: {'line': b'-- Up-to-date: /home/param/nash_ws/install/nashbot/share/nashbot/environment/ament_prefix_path.sh\n'}
[0.045881] (nashbot) StdoutLine: {'line': b'-- Up-to-date: /home/param/nash_ws/install/nashbot/share/nashbot/environment/ament_prefix_path.dsv\n'}
[0.045903] (nashbot) StdoutLine: {'line': b'-- Up-to-date: /home/param/nash_ws/install/nashbot/share/nashbot/environment/path.sh\n'}
[0.045926] (nashbot) StdoutLine: {'line': b'-- Up-to-date: /home/param/nash_ws/install/nashbot/share/nashbot/environment/path.dsv\n'}
[0.045953] (nashbot) StdoutLine: {'line': b'-- Up-to-date: /home/param/nash_ws/install/nashbot/share/nashbot/local_setup.bash\n'}
[0.046018] (nashbot) StdoutLine: {'line': b'-- Up-to-date: /home/param/nash_ws/install/nashbot/share/nashbot/local_setup.sh\n'}
[0.046097] (nashbot) StdoutLine: {'line': b'-- Up-to-date: /home/param/nash_ws/install/nashbot/share/nashbot/local_setup.zsh\n'}
[0.046160] (nashbot) StdoutLine: {'line': b'-- Up-to-date: /home/param/nash_ws/install/nashbot/share/nashbot/local_setup.dsv\n'}
[0.046249] (nashbot) StdoutLine: {'line': b'-- Up-to-date: /home/param/nash_ws/install/nashbot/share/nashbot/package.dsv\n'}
[0.046284] (nashbot) StdoutLine: {'line': b'-- Up-to-date: /home/param/nash_ws/install/nashbot/share/ament_index/resource_index/packages/nashbot\n'}
[0.046310] (nashbot) StdoutLine: {'line': b'-- Up-to-date: /home/param/nash_ws/install/nashbot/share/nashbot/cmake/nashbotConfig.cmake\n'}
[0.046334] (nashbot) StdoutLine: {'line': b'-- Up-to-date: /home/param/nash_ws/install/nashbot/share/nashbot/cmake/nashbotConfig-version.cmake\n'}
[0.046358] (nashbot) StdoutLine: {'line': b'-- Up-to-date: /home/param/nash_ws/install/nashbot/share/nashbot/package.xml\n'}
[0.046680] (nashbot) CommandEnded: {'returncode': 0}
[0.066297] (nashbot) JobEnded: {'identifier': 'nashbot', 'rc': 0}
[0.066451] (-) EventReactorShutdown: {}
